epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,597.683,0.47246,0.28241,0.90991,0.9353,0.79006,0.85702,0.52399,1.51891,0.91364,2.14497,0.000389188,0.000389188,0.000389188
149,601.664,0.47605,0.28652,0.91581,0.92259,0.79307,0.84473,0.5081,1.5023,0.94065,2.13689,0.000382115,0.000382115,0.000382115
150,605.668,0.45902,0.27957,0.90832,0.8871,0.7954,0.84029,0.5074,1.51223,0.94799,2.13243,0.000375041,0.000375041,0.000375041
151,609.674,0.46617,0.28006,0.91131,0.9197,0.7797,0.84749,0.50749,1.51924,0.93035,2.1342,0.000367967,0.000367967,0.000367967
152,613.67,0.46332,0.28216,0.91061,0.9212,0.77322,0.84601,0.51646,1.52422,0.99288,2.11551,0.000360894,0.000360894,0.000360894
153,617.633,0.46475,0.28449,0.90618,0.89881,0.77543,0.83452,0.50329,1.54442,0.98553,2.09893,0.00035382,0.00035382,0.00035382
154,621.685,0.46048,0.27428,0.89544,0.89647,0.76193,0.8309,0.50728,1.54019,1.01505,2.09184,0.000346747,0.000346747,0.000346747
155,625.746,0.45598,0.27756,0.90894,0.91802,0.79661,0.84813,0.51065,1.50117,0.93385,2.10276,0.000339673,0.000339673,0.000339673
156,629.73,0.44574,0.26888,0.90134,0.91561,0.78839,0.84519,0.51103,1.48084,0.96089,2.11619,0.0003326,0.0003326,0.0003326
157,633.732,0.44505,0.27577,0.91042,0.90948,0.78213,0.851,0.51125,1.51808,0.96479,2.15954,0.000325526,0.000325526,0.000325526
158,637.714,0.45074,0.26862,0.90218,0.89423,0.78841,0.84736,0.50854,1.52989,0.97531,2.17457,0.000318453,0.000318453,0.000318453
159,641.714,0.45082,0.2686,0.90553,0.93021,0.78292,0.85219,0.51642,1.52893,1.01387,2.13959,0.000311379,0.000311379,0.000311379
160,645.734,0.44477,0.26484,0.89986,0.91366,0.80294,0.85951,0.52527,1.51642,0.97212,2.14374,0.000304306,0.000304306,0.000304306
161,649.751,0.44125,0.26472,0.90409,0.8988,0.83203,0.87872,0.54004,1.48639,0.90676,2.11852,0.000297232,0.000297232,0.000297232
