epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,622.948,0.61658,0.2775,0.00508,0.95479,0.7783,0.82353,0.4954,1.48331,1.1454,0.02566,0.000313876,0.000313876,0.000313876
136,627.397,0.61372,0.27208,0.00496,0.92674,0.77866,0.82532,0.49899,1.47903,1.0895,0.02563,0.000305554,0.000305554,0.000305554
137,631.919,0.61418,0.27337,0.00521,0.91145,0.79913,0.82782,0.49324,1.51388,1.10371,0.02608,0.000297232,0.000297232,0.000297232
138,636.937,0.60217,0.26007,0.00489,0.90039,0.79984,0.82084,0.49263,1.47116,1.16405,0.02523,0.00028891,0.00028891,0.00028891
139,641.39,0.64409,0.29,0.00525,0.93488,0.7842,0.79986,0.4865,1.47539,1.24408,0.02512,0.000280588,0.000280588,0.000280588
140,645.847,0.60188,0.27452,0.00491,0.89691,0.80419,0.8206,0.49918,1.46657,1.23494,0.02512,0.000272267,0.000272267,0.000272267
141,650.287,0.62355,0.28384,0.00504,0.93222,0.78023,0.82829,0.495,1.487,1.15259,0.02535,0.000263945,0.000263945,0.000263945
142,654.728,0.61561,0.27353,0.00505,0.92091,0.78911,0.82005,0.49564,1.48103,1.23204,0.02508,0.000255623,0.000255623,0.000255623
143,659.973,0.59232,0.28072,0.00487,0.90075,0.81994,0.82979,0.50353,1.47986,1.129,0.02519,0.000247301,0.000247301,0.000247301
144,664.524,0.60502,0.28235,0.00501,0.89276,0.79465,0.8331,0.50783,1.46771,1.18138,0.02495,0.000238979,0.000238979,0.000238979
145,668.961,0.58986,0.25466,0.00478,0.91926,0.78992,0.82692,0.49974,1.46618,1.20661,0.025,0.000230657,0.000230657,0.000230657
146,673.411,0.59111,0.26874,0.00473,0.94009,0.78574,0.82869,0.50209,1.4767,1.17352,0.02514,0.000222336,0.000222336,0.000222336
147,677.843,0.59464,0.26575,0.00478,0.93116,0.77924,0.82875,0.50295,1.48403,1.18022,0.02521,0.000214014,0.000214014,0.000214014
148,682.742,0.57481,0.25254,0.00457,0.94654,0.77662,0.82643,0.50611,1.46869,1.18136,0.02492,0.000205692,0.000205692,0.000205692
149,687.164,0.5753,0.25999,0.00472,0.9268,0.787,0.82223,0.49874,1.47574,1.15321,0.02509,0.00019737,0.00019737,0.00019737
150,691.713,0.58238,0.26029,0.00471,0.94196,0.80939,0.83385,0.50061,1.46908,1.11675,0.02505,0.000189048,0.000189048,0.000189048
151,696.158,0.55755,0.24581,0.00458,0.9354,0.80557,0.82928,0.5008,1.4633,1.1805,0.02485,0.000180726,0.000180726,0.000180726
